"Forest","Agriculture","Urban","Grassland","Other","Area_Total","forest_sp","agriculture_sp","generalist_sp","Sp_Total"
23805940000,17605890000,4394810000,10492050000,4465660000,60764350000,37,38,95,170
8555310000,26271500000,3270280000,3975690000,3.967e+09,46039780000,34,36,98,168
10240390000,2201550000,274690000,29690000,43262980000,56009300000,38,34,103,175
11270860000,26741710000,2473710000,7338870000,1870740000,49695890000,40,40,108,188
8953780000,127700000,19980000,20000,26403390000,35504870000,36,30,96,162
4722910000,1550490000,514360000,6865400000,27162260000,40815420000,37,31,102,170
24007160000,12875950000,2198600000,9204130000,2774680000,51060520000,39,39,107,185
48236180000,1625690000,334980000,79560000,29853110000,80129520000,41,38,93,172
13989490000,15369730000,2138580000,2563890000,1043740000,35105430000,44,39,110,193
17256080000,31966150000,2953860000,8666300000,1084390000,61926780000,42,42,109,193
17879240000,12463090000,498120000,4815800000,8699800000,44356050000,39,37,103,179
32450410000,4056470000,558800000,53360000,10593760000,47712800000,37,38,101,176
20411230000,17137610000,3905500000,16479810000,3123780000,61057930000,30,28,78,136
11192140000,2306730000,504630000,199140000,35091360000,4.9294e+10,35,36,102,173
13724170000,32365230000,3036340000,4379500000,1911110000,55416350000,33,31,83,147
16238760000,2987210000,971750000,15590000,13580470000,33793780000,33,32,83,148
6761180000,14152280000,1082730000,2215920000,41177810000,65389920000,35,33,101,169
18070610000,13831440000,3342140000,11640940000,4689410000,51574540000,44,33,97,174
8949430000,37438800000,7452830000,6262250000,3850560000,63953870000,40,34,92,166
20503320000,20267390000,3548610000,10588950000,1283800000,56192070000,41,39,98,178
45714460000,76289160000,6027940000,10928450000,115461160000,254421170000,41,46,114,201
20963220000,75339010000,3230780000,11027100000,49035290000,159595400000,41,42,107,190
63226930000,74784290000,8708460000,11815240000,111618850000,270153770000,45,41,118,204
11548630000,11260390000,3768470000,29433820000,93865710000,149877020000,43,41,112,196
48629750000,62247360000,3735060000,12728800000,30643390000,157984360000,46,46,117,209
7.4267e+10,126047690000,15283130000,23604480000,15589530000,254791830000,44,42,114,200
80996090000,104718640000,15645890000,26729580000,8320420000,236410620000,47,43,108,198
33167360000,59938230000,3016420000,13316870000,28869730000,138308610000,53,45,121,219
65093450000,98657880000,21700240000,30880960000,7580780000,223913310000,43,46,133,222
147898230000,29829830000,4645160000,870300000,168897530000,352141050000,51,52,136,239
119792130000,1946130000,540110000,1455310000,168514940000,292248620000,52,45,131,228
5052230000,9438130000,2139920000,48345590000,52818450000,117794320000,54,50,144,248
40676670000,55688870000,4496950000,11739730000,40300090000,152902310000,36,46,127,209
83048540000,77097190000,16469520000,33543070000,45424160000,255582480000,44,42,106,192
72473480000,135000350000,1.1614e+10,19147350000,40866250000,279101430000,45,47,119,211
129486130000,14630430000,1942710000,72920000,73993670000,220125860000,47,45,120,212
8694450000,57112320000,16810830000,46239930000,67389130000,196246660000,46,45,115,206
38594310000,61964820000,5239220000,29903390000,16380560000,152082300000,40,43,116,199
24031010000,40313980000,2720600000,8852370000,78886460000,154804420000,46,42,119,207
58682080000,47158410000,10983620000,26690830000,45077600000,188592540000,44,46,107,197
71596690000,27969870000,4503710000,3624920000,97973310000,205668500000,44,41,104,189
125402570000,7069900000,1001200000,963270000,150326540000,284763480000,51,43,130,224
16843840000,74147710000,8492570000,23686330000,42485680000,165656130000,42,39,105,186
53917600000,90498980000,25109010000,42895360000,27269270000,239690220000,43,40,117,200
17145350000,55854630000,2649560000,10863940000,36752560000,123266040000,44,42,100,186
84774410000,101502190000,12170390000,33209360000,11410140000,243066490000,44,44,119,207
24711870000,37596890000,2539570000,7615640000,47603350000,120067320000,30,28,79,137
86295860000,113834040000,13030110000,17396520000,18100060000,248656590000,54,48,137,239
227911970000,331095270000,39841130000,68242870000,120013130000,787104370000,56,55,152,263
317238410000,343279530000,67734030000,146383790000,142945020000,1017580780000,52,54,143,249
161645790000,333903310000,20310020000,69248680000,235976790000,821084590000,57,53,134,244
227629860000,85623790000,12630700000,8029660000,316414860000,650328870000,53,50,131,234
269502940000,425503410000,38992740000,86981020000,316869850000,1137849960000,61,58,161,280
389106510000,41598560000,6286290000,4833950000,405909310000,847734620000,50,55,140,245
48276210000,187777140000,44461080000,160878720000,306051490000,747444640000,58,51,138,247
1596762660000,1695128470000,218143230000,526381830000,1963679440000,6000095630000,86,88,204,378
