"cell50x50","occ_ebba1","SR_ebba1","occ_ebba2","SR_ebba2","deltaSR_birds","occ_m_b2000","SR_m_b2000","occ_m_a2015","SR_m_a2015","deltaSR_mammals","delta_occ_m","deltaT"
"36WXS1",NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA
"36WXS2",1,1,93,93,92,NA,NA,3,3,NA,NA,1.53130834982223
"36WXT2",NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
"36WXU1",1,1,58,58,57,NA,NA,NA,NA,NA,NA,1.50220526663
"36WXV1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43203748074736
"36WXV2",1,1,1,NA,NA,1,1,NA,NA,NA,NA,1.46294263172685
"37SBA3",NA,NA,83,83,NA,1,1,6,6,5,5,1.21904042561849
"37SBA4",NA,NA,65,65,NA,2,2,3,1,-1,1,1.27729814644628
"37SBB3",NA,NA,109,109,NA,NA,NA,NA,NA,NA,NA,1.3304565234062
"37SBB4",NA,NA,124,124,NA,102,6,4,4,-2,-98,1.24374356561778
"37SBC3",NA,NA,85,85,NA,NA,NA,NA,NA,NA,NA,1.35638612669867
"37SBC4",NA,NA,88,88,NA,NA,NA,NA,NA,NA,NA,1.3424080323408
"37SBD3",NA,NA,106,106,NA,NA,NA,NA,NA,NA,NA,1.45964466758639
"37SBD4",NA,NA,69,69,NA,NA,NA,NA,NA,NA,NA,1.40300186521056
"37SBE4",NA,NA,71,71,NA,NA,NA,NA,NA,NA,NA,1.47961648214947
"37SBV3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32741333987262
"37SCA1",NA,NA,76,76,NA,NA,NA,2,2,NA,NA,1.15519489560808
"37SCA3",NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,1.17052341674591
"37SCB1",NA,NA,19,19,NA,NA,NA,2,1,NA,NA,1.31554402475772
"37SCB2",NA,NA,111,111,NA,NA,NA,NA,NA,NA,NA,1.20007357837485
"37SCB3",NA,NA,103,103,NA,NA,NA,2,1,NA,NA,1.34552571597515
"37SCB4",NA,NA,107,107,NA,NA,NA,NA,NA,NA,NA,1.30255978403528
"37SCC1",NA,NA,116,116,NA,NA,NA,NA,NA,NA,NA,1.3941288319501
"37SCC2",NA,NA,87,87,NA,3,2,NA,NA,NA,NA,1.34665973155529
"37SCC3",NA,NA,76,76,NA,NA,NA,NA,NA,NA,NA,1.45719695584527
"37SCC4",NA,NA,23,23,NA,NA,NA,NA,NA,NA,NA,1.35787349733813
"37SCD1",NA,NA,81,81,NA,NA,NA,1,1,NA,NA,1.45024242401123
"37SCD2",NA,NA,67,67,NA,1,1,NA,NA,NA,NA,1.42785488679105
"37SCD3",NA,NA,89,89,NA,NA,NA,NA,NA,NA,NA,1.50472497320794
"37SCD4",NA,NA,89,89,NA,NA,NA,1,1,NA,NA,1.4978807268579
"37SCE2",NA,NA,95,95,NA,NA,NA,NA,NA,NA,NA,1.47980057530933
"37SCE4",NA,NA,120,120,NA,NA,NA,NA,NA,NA,NA,1.51487176558551
"37SDA1",NA,NA,160,160,NA,NA,NA,5,3,NA,NA,1.20958535082929
"37SDA3",NA,NA,82,82,NA,9,3,4,4,1,-5,1.23953429802314
"37SDB1",NA,NA,87,87,NA,NA,NA,2,2,NA,NA,1.37208349387962
"37SDB2",NA,NA,167,167,NA,NA,NA,8,5,NA,NA,1.33374632067151
"37SDB3",NA,NA,133,133,NA,NA,NA,92,8,NA,NA,1.39062864130194
"37SDB4",NA,NA,109,109,NA,19,7,8,3,-4,-11,1.34897758134829
"37SDC1",NA,NA,84,84,NA,NA,NA,NA,NA,NA,NA,1.48087754025555
"37SDC2",NA,NA,103,103,NA,1,1,2,2,1,1,1.39439790768731
"37SDC3",NA,NA,82,82,NA,NA,NA,NA,NA,NA,NA,1.51949131148202
"37SDC4",NA,NA,110,110,NA,NA,NA,NA,NA,NA,NA,1.48319318077781
"37SDD1",NA,NA,93,93,NA,NA,NA,NA,NA,NA,NA,1.51814495743095
"37SDD2",NA,NA,78,78,NA,NA,NA,NA,NA,NA,NA,1.52494096446347
"37SDD3",NA,NA,84,84,NA,NA,NA,NA,NA,NA,NA,1.5520611668562
"37SDD4",NA,NA,79,79,NA,NA,NA,NA,NA,NA,NA,1.54817992371398
"37SDE2",NA,NA,131,131,NA,NA,NA,NA,NA,NA,NA,1.51580086931006
"37SDE4",NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,1.55094451718516
"37SEA1",NA,NA,68,68,NA,NA,NA,NA,NA,NA,NA,1.27333658391779
"37SEA3",NA,NA,68,68,NA,2,1,NA,NA,NA,NA,1.2786993794627
"37SEB1",NA,NA,57,57,NA,NA,NA,2,1,NA,NA,1.40958523440671
"37SEB2",NA,NA,67,67,NA,NA,NA,NA,NA,NA,NA,1.35538668446727
"37SEB3",NA,NA,69,69,NA,NA,NA,NA,NA,NA,NA,1.474989337521
"37SEB4",NA,NA,42,42,NA,NA,NA,NA,NA,NA,NA,1.36350919816877
"37SEC1",NA,NA,31,31,NA,36,13,NA,NA,NA,NA,1.54511090687343
"37SEC2",NA,NA,78,78,NA,NA,NA,NA,NA,NA,NA,1.50860634717074
"37SEC3",NA,NA,42,42,NA,1,1,NA,NA,NA,NA,1.54238886515299
"37SEC4",NA,NA,89,89,NA,18,9,NA,NA,NA,NA,1.51050069995393
"37SED1",NA,NA,98,98,NA,NA,NA,2,2,NA,NA,1.59152153482685
"37SED2",NA,NA,57,57,NA,7,4,NA,NA,NA,NA,1.5645218112252
"37SED3",NA,NA,143,143,NA,NA,NA,NA,NA,NA,NA,1.57483027817367
"37SED4",NA,NA,31,31,NA,2,2,NA,NA,NA,NA,1.55068870953151
"37SEE2",NA,NA,117,117,NA,NA,NA,NA,NA,NA,NA,1.61814247632956
"37SEE4",NA,NA,60,60,NA,NA,NA,NA,NA,NA,NA,1.6107068719802
"37SFA1",NA,NA,31,31,NA,NA,NA,NA,NA,NA,NA,1.27217360809966
"37SFB1",NA,NA,118,118,NA,NA,NA,1,1,NA,NA,1.47210448860322
"37SFB2",NA,NA,75,75,NA,NA,NA,NA,NA,NA,NA,1.35822945015103
"37SFB3",NA,NA,123,123,NA,NA,NA,NA,NA,NA,NA,1.46034448609935
"37SFB4",NA,NA,81,81,NA,NA,NA,1,1,NA,NA,1.37093418450664
"37SFC1",NA,NA,47,47,NA,NA,NA,1,1,NA,NA,1.51753997140461
"37SFC2",NA,NA,94,94,NA,NA,NA,NA,NA,NA,NA,1.49789706263049
"37SFC3",NA,NA,34,34,NA,NA,NA,NA,NA,NA,NA,1.48345142215877
"37SFC4",NA,NA,79,79,NA,1,1,NA,NA,NA,NA,1.47541078344568
"37SFD1",NA,NA,43,43,NA,NA,NA,NA,NA,NA,NA,1.54149941345314
"37SFD2",NA,NA,9,9,NA,NA,NA,2,2,NA,NA,1.52629975711598
"37SFD3",NA,NA,80,80,NA,NA,NA,NA,NA,NA,NA,1.55058077255885
"37SFD4",NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,1.49855091107772
"37SFE2",NA,NA,103,103,NA,NA,NA,NA,NA,NA,NA,1.58514061628603
"37SFE4",NA,NA,133,133,NA,NA,NA,6,3,NA,NA,1.59834016362826
"37SGB1",NA,NA,113,113,NA,NA,NA,NA,NA,NA,NA,1.46265230473784
"37SGB2",NA,NA,90,90,NA,NA,NA,NA,NA,NA,NA,1.39812673841204
"37SGB4",NA,NA,68,68,NA,NA,NA,NA,NA,NA,NA,1.36560029568879
"37SGC1",NA,NA,64,64,NA,NA,NA,1,1,NA,NA,1.51040746327993
"37SGC2",NA,NA,83,83,NA,NA,NA,NA,NA,NA,NA,1.48398957787988
"37SGD1",NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,1.55859471273701
"37SGD2",NA,NA,17,17,NA,NA,NA,2,2,NA,NA,1.52697934167233
"37SGE2",NA,NA,96,96,NA,NA,NA,2,2,NA,NA,1.58159221065315
"37TBE3",NA,NA,113,113,NA,1,1,1,1,0,0,1.50619736225647
"37TBF3",NA,NA,122,122,NA,NA,NA,4,4,NA,NA,1.54850256554434
"37TBF4",NA,NA,125,125,NA,14,6,1,1,-5,-13,1.56122128168742
"37TBG4",NA,NA,143,143,NA,NA,NA,5,3,NA,NA,1.5902698636055
"37TBK3",1,1,79,79,78,28,2,131,11,9,103,1.75112125396729
"37TBL4",19,19,89,89,70,30,3,29,9,6,-1,1.7642731823764
"37TCE1",NA,NA,68,68,NA,NA,NA,NA,NA,NA,NA,1.52961457750332
"37TCE3",NA,NA,107,107,NA,NA,NA,1,1,NA,NA,1.54821205806065
"37TCF1",NA,NA,61,61,NA,NA,NA,1,1,NA,NA,1.5722373453776
"37TCF2",NA,NA,56,56,NA,NA,NA,NA,NA,NA,NA,1.56680443070152
"37TCF3",NA,NA,11,11,NA,NA,NA,NA,NA,NA,NA,1.59955819447835
"37TCF4",NA,NA,24,24,NA,2,1,1,1,0,-1,1.57731086203137
"37TCK1",NA,NA,88,88,NA,NA,NA,3,2,NA,NA,1.7873420715332
"37TCK3",80,80,155,155,75,33,5,64,20,15,31,1.76157653430277
"37TCK4",NA,NA,58,58,NA,NA,NA,9,7,NA,NA,1.75883833567301
"37TCL2",56,56,121,121,65,17,3,15,8,5,-2,1.78056694416518
"37TCL3",NA,NA,52,52,NA,NA,NA,2,1,NA,NA,1.763920545578
"37TCL4",87,87,127,127,40,44,2,14,6,4,-30,1.77251556807873
"37TCM1",78,78,113,113,35,17,5,17,6,1,0,1.85879681715325
"37TCM3",75,75,102,102,27,4,3,1,1,-2,-3,1.86333860669817
"37TCN1",70,70,91,91,21,6,3,8,3,0,2,1.88720296729695
"37TCN2",65,65,99,99,34,5,2,2,2,0,-3,1.87687643966234
"37TCN3",67,67,111,111,44,17,7,127,1,-6,110,1.88047305020419
"37TCN4",77,77,126,126,49,20,9,34,6,-3,14,1.86890543575945
"37TDE1",NA,NA,88,88,NA,NA,NA,NA,NA,NA,NA,1.53200628346955
"37TDE3",NA,NA,112,112,NA,NA,NA,NA,NA,NA,NA,1.56025675364903
"37TDF2",NA,NA,66,66,NA,NA,NA,101,9,NA,NA,1.56142163491464
"37TDF4",NA,NA,39,39,NA,NA,NA,1,1,NA,NA,1.57147548312233
"37TDJ3",NA,NA,NA,NA,NA,13,2,1,1,-1,-12,1.68401517868042
"37TDK1",NA,NA,134,134,NA,30,4,41,23,19,11,1.72796222549713
"37TDK2",54,54,82,82,28,34,5,120,18,13,86,1.70664923899883
"37TDK3",63,63,135,135,72,12,4,70,11,7,58,1.69532829631459
"37TDK4",73,73,60,60,-13,6,1,22,8,7,16,1.68169698079427
"37TDL1",54,54,146,146,92,5,2,NA,NA,NA,NA,1.76467735264577
"37TDL2",1,1,120,120,119,2,1,3,1,0,1,1.75292850136757
"37TDL3",NA,NA,111,111,NA,8,1,4,3,2,-4,1.71618917638605
"37TDL4",1,1,106,106,105,NA,NA,2,1,NA,NA,1.72479546229045
"37TDM1",25,25,84,84,59,NA,NA,8,4,NA,NA,1.81624642014503
"37TDM2",56,56,128,128,72,NA,NA,3,3,NA,NA,1.80737227824197
"37TDM3",112,112,118,118,6,8,1,1,1,0,-7,1.7808407870206
"37TDM4",33,33,135,135,102,NA,NA,1,1,NA,NA,1.75203654345344
"37TDN1",66,66,98,98,32,9,2,2,1,-1,-7,1.82533148527145
"37TDN2",78,78,119,119,41,107,15,288,1,-14,181,1.8359965471121
"37TDN3",102,102,88,88,-14,5,1,NA,NA,NA,NA,1.75291904211044
"37TDN4",109,109,101,101,-8,4,3,1,1,-2,-3,1.76286825427303
"37TEE1",NA,NA,115,115,NA,NA,NA,1,1,NA,NA,1.63571917004399
"37TEE3",NA,NA,134,134,NA,NA,NA,NA,NA,NA,NA,1.63735200395647
"37TEF1",NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,1.62954521179199
"37TEF2",NA,NA,74,74,NA,1,1,2,1,0,1,1.62968272057132
"37TEF4",NA,NA,96,96,NA,40,10,1,1,-9,-39,1.66640286573342
"37TEH3",NA,NA,NA,NA,NA,3,3,1,1,-2,-2,1.66250038146973
"37TEJ1",55,55,89,89,34,13,3,20,7,4,7,1.65130435266802
"37TEJ2",NA,NA,NA,NA,NA,29,2,4,3,1,-25,1.65137314796448
"37TEJ3",104,103,97,97,-6,10,4,38,12,8,28,1.64412074107112
"37TEJ4",104,103,112,112,9,41,19,208,21,2,167,1.63726332038641
"37TEK1",74,74,84,84,10,NA,NA,57,7,NA,NA,1.67042236906109
"37TEK2",NA,NA,81,81,NA,2,1,9,7,6,7,1.65213034658721
"37TEK3",NA,NA,78,78,NA,4,2,1,1,-1,-3,1.66998279594376
"37TEK4",1,1,109,109,108,36,5,5,5,0,-31,1.64372590382894
"37TEL1",71,71,88,88,17,NA,NA,3,3,NA,NA,1.68209201169301
"37TEL2",71,71,100,100,29,NA,NA,6,4,NA,NA,1.70836356480916
"37TEL3",NA,NA,79,79,NA,NA,NA,4,4,NA,NA,1.66626628330776
"37TEL4",1,1,101,101,100,NA,NA,33,13,NA,NA,1.68411218523979
"37TEM1",115,115,90,90,-25,NA,NA,20,4,NA,NA,1.72752450271086
"37TEM2",1,1,69,69,68,25,1,NA,NA,NA,NA,1.72049757025459
"37TEM3",68,68,75,75,7,6,2,1,1,-1,-5,1.70646660056657
"37TEM4",60,60,82,82,22,3,1,2,1,0,-1,1.69970157507694
"37TEN1",79,79,4,4,-75,NA,NA,4,3,NA,NA,1.72286454439163
"37TEN2",139,139,88,88,-51,1,1,19,9,8,18,1.72376007715861
"37TEN3",86,86,6,6,-80,NA,NA,11,8,NA,NA,1.69202655553818
"37TEN4",128,128,127,127,-1,157,5,70,18,13,-87,1.69398243860765
"37TFE1",NA,NA,133,133,NA,4,1,1,1,0,-3,1.63934131429738
"37TFE3",NA,NA,147,147,NA,NA,NA,NA,NA,NA,NA,1.61885310499634
"37TFF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64987341562907
"37TFF2",NA,NA,151,151,NA,NA,NA,2,2,NA,NA,1.6715141624917
"37TFF3",NA,NA,57,57,NA,NA,NA,1,1,NA,NA,1.6196732968092
"37TFF4",NA,NA,132,132,NA,3,2,6,2,0,3,1.62955779993495
"37TFH1",13,13,1,NA,NA,89,25,22,11,-14,-67,1.64980302174886
"37TFH3",1,1,1,NA,NA,72,27,22,10,-17,-50,1.64174493551254
"37TFH4",NA,NA,NA,NA,NA,7,7,4,4,-3,-3,1.68774700164795
"37TFJ1",96,95,103,103,8,2,1,35,10,9,33,1.63410237919201
"37TFJ2",85,84,73,73,-11,36,19,37,11,-8,1,1.62706227115367
"37TFJ3",80,80,112,112,32,2,1,7,5,4,5,1.59965885055732
"37TFJ4",2,2,58,58,56,1,1,45,10,9,44,1.61129539395156
"37TFK1",NA,NA,74,74,NA,3,1,NA,NA,NA,NA,1.6597645795798
"37TFK2",33,33,77,77,44,16,2,5,3,1,-11,1.64190774397417
"37TFK3",56,56,77,77,21,NA,NA,1,1,NA,NA,1.61248184820849
"37TFK4",71,71,107,107,36,15,2,NA,NA,NA,NA,1.60506752515451
"37TFL1",77,77,72,72,-5,9,2,NA,NA,NA,NA,1.67991509495011
"37TFL2",91,91,99,99,8,2,2,10,7,5,8,1.67932141117933
"37TFL3",NA,NA,66,66,NA,NA,NA,NA,NA,NA,NA,1.69782468523298
"37TFL4",1,1,90,90,89,NA,NA,NA,NA,NA,NA,1.66674881670848
"37TFM1",60,60,78,78,18,NA,NA,14,6,NA,NA,1.71678049715957
"37TFM2",81,81,79,79,-2,NA,NA,NA,NA,NA,NA,1.69108126922087
"37TFM3",86,86,103,103,17,1,1,5,4,3,4,1.71424197579572
"37TFM4",46,46,76,76,30,NA,NA,1,1,NA,NA,1.68880790134646
"37TFN1",130,130,102,102,-28,NA,NA,7,4,NA,NA,1.69040767171166
"37TFN2",128,128,88,88,-40,NA,NA,4,2,NA,NA,1.73479750217536
"37TFN3",163,163,95,95,-68,6,1,2,2,1,-4,1.72108299081976
"37TFN4",115,115,90,90,-25,NA,NA,NA,NA,NA,NA,1.75789539248957
"37TGE1",NA,NA,96,96,NA,NA,NA,2,2,NA,NA,1.57197867272168
"37TGF1",2,2,104,104,102,2,1,9,7,6,7,1.57415964113955
"37TGF2",NA,NA,120,120,NA,4,3,1,1,-2,-3,1.56032367258361
"37TGG1",NA,NA,115,115,NA,39,16,48,27,11,9,1.62183015722977
"37TGG2",1,1,126,126,125,119,26,156,21,-5,37,1.57793775824613
"37TGH1",2,2,91,91,89,16,14,21,11,-3,5,1.60282367910747
"37TGH2",NA,NA,65,65,NA,55,27,101,8,-19,46,1.61407599135907
"37TGJ1",NA,NA,135,135,NA,91,3,2,2,-1,-89,1.57996300449522
"37TGJ2",50,49,114,114,65,2,2,44,10,8,42,1.59220327784053
"37TGK1",NA,NA,98,98,NA,2,1,56,9,8,54,1.60421363578355
"37TGK2",NA,NA,121,121,NA,13,3,2,2,-1,-11,1.57757053666442
"37TGL1",1,1,74,74,73,NA,NA,NA,NA,NA,NA,1.68434223761925
"37TGL2",1,1,101,101,100,1,1,10,2,1,9,1.67209593454997
"37TGM1",84,84,109,109,25,NA,NA,2,2,NA,NA,1.70417625253851
"37TGM2",71,71,138,138,67,2,2,3,2,0,1,1.67020559087046
"37TGN1",139,139,92,92,-47,33,2,39,18,16,6,1.71455316651951
"37TGN2",70,70,91,91,21,4,1,6,3,2,2,1.70672446673678
"37UCA1",NA,NA,99,99,NA,2,1,37,15,14,35,1.30767386505403
"37UCA2",NA,NA,165,165,NA,NA,NA,46,21,NA,NA,1.33405325821091
"37UCA3",NA,NA,137,137,NA,1,1,85,20,19,84,1.31014350056648
"37UCA4",NA,NA,141,141,NA,NA,NA,89,19,NA,NA,1.32660143446214
"37UCB1",95,95,169,169,74,25,5,166,34,29,141,1.23292665686344
"37UCB2",71,71,137,137,66,3,1,29,14,13,26,1.26419421687271
"37UCB3",130,130,165,165,35,120,14,735,43,29,615,1.29254861613411
"37UCB4",NA,NA,131,131,NA,2,1,208,24,23,206,1.2931702802629
"37UCP1",7,7,134,134,127,14,4,NA,NA,NA,NA,1.79888403772594
"37UCP2",13,13,104,104,91,6,3,NA,NA,NA,NA,1.84860545962882
"37UCP3",5,5,124,124,119,NA,NA,254,8,NA,NA,1.82513945181291
"37UCP4",7,7,99,99,92,4,4,10,3,-1,6,1.87549223872901
"37UCQ1",145,145,164,164,19,189,33,985,46,13,796,1.729986077912
"37UCQ2",144,144,143,143,-1,38,8,117,24,16,79,1.75976531292365
"37UCQ3",134,134,146,146,12,29,23,1261,31,8,1232,1.70519729270491
"37UCQ4",123,123,153,153,30,150,38,718,46,8,568,1.74952872686608
"37UCR1",138,138,146,146,8,235,26,268,33,7,33,1.6558753782432
"37UCR2",154,154,161,161,7,1089,44,11939,59,15,10850,1.68426618300194
"37UCR3",121,121,136,136,15,5,3,2012,6,3,2007,1.59575257014707
"37UCR4",145,145,143,143,-2,161,17,658,20,3,497,1.64854013597643
"37UCS1",117,117,104,104,-13,NA,NA,61,10,NA,NA,1.57294396881585
"37UCS2",108,108,128,128,20,3,1,123,17,16,120,1.615482326007
"37UCS3",97,97,126,126,29,2,2,17,8,6,15,1.56642035968968
"37UCS4",NA,NA,111,111,NA,NA,NA,2,2,NA,NA,1.59437894566174
"37UCT1",101,101,85,85,-16,NA,NA,91,18,NA,NA,1.48850656115393
"37UCT2",139,139,112,112,-27,1,1,693,36,35,692,1.53148761445826
"37UCT3",NA,NA,97,97,NA,2,1,1,1,0,-1,1.50538701372048
"37UCT4",96,96,89,89,-7,NA,NA,28,10,NA,NA,1.54233584933811
"37UCU1",NA,NA,134,134,NA,NA,NA,48,12,NA,NA,1.43615055084229
"37UCU2",NA,NA,131,131,NA,5,1,NA,NA,NA,NA,1.44005064509023
"37UCU3",NA,NA,110,110,NA,NA,NA,1,1,NA,NA,1.42998087283262
"37UCU4",NA,NA,104,104,NA,NA,NA,3,3,NA,NA,1.48605478482369
"37UCV1",NA,NA,153,153,NA,1,1,60,16,15,59,1.35761018487859
"37UCV2",NA,NA,132,132,NA,NA,NA,6,5,NA,NA,1.40843280156453
"37UCV3",NA,NA,154,154,NA,24,2,65,20,18,41,1.35223294734955
"37UCV4",NA,NA,122,122,NA,NA,NA,2,2,NA,NA,1.38257373345865
"37UDA1",NA,NA,156,156,NA,4,3,545,31,28,541,1.31436347002959
"37UDA2",NA,NA,152,152,NA,NA,NA,348,29,NA,NA,1.35712893726756
