"cell50x50","occ_ebba1","SR_ebba1","occ_ebba2","SR_ebba2","delta_SR"
"40WDD2",NA,NA,NA,33,NA
"40WDD4",NA,NA,NA,10,NA
"40WDS1",NA,NA,NA,40,NA
"40WDS2",NA,NA,NA,71,NA
"40WDS3",NA,NA,NA,67,NA
"40WDS4",NA,NA,NA,54,NA
"40WDT3",NA,NA,NA,82,NA
"40WDT4",NA,NA,NA,77,NA
"40WDU3",NA,NA,NA,28,NA
"40WDU4",NA,NA,NA,43,NA
"40WDV4",NA,NA,NA,43,NA
"40WEA1",NA,NA,NA,51,NA
"40WEA2",NA,NA,NA,58,NA
"40WEB2",NA,NA,NA,48,NA
"40WEB3",NA,NA,NA,41,NA
"40WEB4",NA,NA,NA,1,NA
"40WEC3",NA,NA,NA,45,NA
"40WEC4",NA,NA,NA,26,NA
"40WED1",NA,NA,NA,1,NA
"40WED4",NA,NA,NA,27,NA
"40WES1",NA,NA,NA,85,NA
"40WES2",NA,NA,NA,51,NA
"40WES3",NA,NA,NA,79,NA
"40WES4",NA,NA,NA,49,NA
"40WET1",NA,NA,NA,79,NA
"40WET2",NA,NA,NA,86,NA
"40WET3",NA,NA,NA,1,NA
"40WET4",NA,NA,NA,86,NA
"40WEU1",NA,NA,NA,34,NA
"40WEU2",NA,NA,NA,38,NA
"40WFA1",NA,NA,NA,56,NA
"40WFA2",NA,NA,NA,46,NA
"40WFS1",NA,NA,NA,73,NA
"40WFS2",NA,NA,NA,77,NA
"40WFT1",NA,NA,NA,69,NA
"40WFT2",NA,NA,NA,70,NA
"40WFU2",NA,NA,NA,38,NA
"40XDF1",NA,NA,NA,1,NA
"40XDH3",NA,NA,NA,7,NA
"40XDJ3",NA,NA,NA,6,NA
"40XDJ4",NA,NA,NA,6,NA
"40XEJ1",NA,NA,NA,18,NA
"40XEK2",NA,NA,NA,5,NA
"40XEK3",NA,NA,NA,5,NA
"40XEK4",NA,NA,NA,6,NA
"40YDQ1",NA,NA,NA,10,NA
"40YDQ2",NA,NA,NA,13,NA
"40YDR2",NA,NA,NA,11,NA
"40YEQ1",NA,NA,NA,11,NA
"40YEQ2",NA,NA,NA,14,NA
"40YER1",NA,NA,NA,10,NA
"40YER2",NA,NA,NA,12,NA
"41ULB1",NA,NA,NA,112,NA
"41ULB2",NA,NA,NA,151,NA
"41VLC1",NA,NA,NA,155,NA
"41VLC2",NA,NA,NA,100,NA
"41VLD2",NA,NA,NA,158,NA
"41WLM3",NA,NA,NA,74,NA
"41WLN3",NA,NA,NA,72,NA
"41WLN4",NA,NA,NA,73,NA
"41WLP3",NA,NA,NA,30,NA
"41WLP4",NA,NA,NA,65,NA
"41WMN1",NA,NA,NA,92,NA
"41WMN2",NA,NA,NA,56,NA
"41WMN3",NA,NA,NA,50,NA
"41WMP1",NA,NA,NA,73,NA
"41WMP2",NA,NA,NA,52,NA
"41WMP3",NA,NA,NA,80,NA
"41WMP4",NA,NA,NA,52,NA
"41WMQ1",NA,NA,NA,48,NA
"41WMQ2",NA,NA,NA,41,NA
"41WMQ3",NA,NA,NA,71,NA
"41WMQ4",NA,NA,NA,78,NA
"41WMR1",NA,NA,NA,57,NA
"41WMR2",NA,NA,NA,60,NA
"41WMR4",NA,NA,NA,62,NA
"41WMS3",NA,NA,NA,42,NA
"41WMT2",NA,NA,NA,43,NA
"41WNP1",NA,NA,NA,61,NA
"41WNQ1",NA,NA,NA,72,NA
"41WNQ2",NA,NA,NA,81,NA
"41WNQ3",NA,NA,NA,81,NA
"41WNQ4",NA,NA,NA,77,NA
"41WNR1",NA,NA,NA,57,NA
"41WNR2",NA,NA,NA,67,NA
"41WNR3",NA,NA,NA,54,NA
"41WNR4",NA,NA,NA,43,NA
"41WNS2",NA,NA,NA,1,NA
"41WNS3",NA,NA,NA,52,NA
"41WNS4",NA,NA,NA,41,NA
"41WNT4",NA,NA,NA,23,NA
"41WPQ1",NA,NA,NA,63,NA
"41WPQ2",NA,NA,NA,38,NA
"41WPR1",NA,NA,NA,44,NA
"41WPR2",NA,NA,NA,61,NA
"41WPS1",NA,NA,NA,29,NA
"41WPS2",NA,NA,NA,42,NA
"41XME4",NA,NA,NA,17,NA
"41XML3",NA,NA,NA,7,NA
"41XNE1",NA,NA,NA,15,NA
"41XNE3",NA,NA,NA,15,NA
"41XNF4",NA,NA,NA,15,NA
"41YMK2",NA,NA,NA,9,NA
"41YNK1",NA,NA,NA,10,NA
"42WUV4",NA,NA,NA,37,NA
"42WVA2",NA,NA,NA,11,NA
"42WVB2",NA,NA,NA,38,NA
"42WVV1",NA,NA,NA,45,NA
"42XVA4",NA,NA,NA,14,NA
"42XVL3",NA,NA,NA,11,NA
